t,Sol_x,Sol_y,Sol_z,Mercurio_x,Mercurio_y,Mercurio_z,Venus_x,Venus_y,Venus_z,Tierra_x,Tierra_y,Tierra_z,Marte_x,Marte_y,Marte_z,Jupiter_x,Jupiter_y,Jupiter_z,Saturno_x,Saturno_y,Saturno_z,Urano_x,Urano_y,Urano_z,Neptuno_x,Neptuno_y,Neptuno_z
1.00224e+08,9.22932e+08,5.52303e+08,0,-4.96923e+10,-2.55864e+10,0,5.90069e+10,9.03827e+10,0,6.72969e+10,1.33351e+11,0,-6.44642e+10,-2.17375e+11,0,-8.87118e+10,7.65372e+11,0,1.12015e+12,8.98813e+11,0,2.7918e+12,6.75166e+11,0,4.46202e+12,5.4289e+11,0
1.0031e+08,9.24175e+08,5.53574e+08,0,-4.77965e+10,-2.92883e+10,0,5.64028e+10,9.19914e+10,0,6.49647e+10,1.34483e+11,0,-6.24683e+10,-2.17975e+11,0,-8.98369e+10,7.6523e+11,0,1.11963e+12,8.99467e+11,0,2.79166e+12,6.75737e+11,0,4.46196e+12,5.43355e+11,0
1.00397e+08,9.25419e+08,5.54846e+08,0,-4.5642e+10,-3.28317e+10,0,5.37537e+10,9.35261e+10,0,6.26131e+10,1.35574e+11,0,-6.04672e+10,-2.18556e+11,0,-9.09618e+10,7.65086e+11,0,1.11911e+12,9.00121e+11,0,2.79153e+12,6.76308e+11,0,4.46191e+12,5.43821e+11,0
1.00483e+08,9.26662e+08,5.56121e+08,0,-4.32423e+10,-3.61993e+10,0,5.10619e+10,9.49855e+10,0,6.02429e+10,1.36624e+11,0,-5.84608e+10,-2.19119e+11,0,-9.20865e+10,7.6494e+11,0,1.11859e+12,9.00775e+11,0,2.79139e+12,6.76879e+11,0,4.46185e+12,5.44287e+11,0
1.0057e+08,9.27906e+08,5.57397e+08,0,-4.0612e+10,-3.93751e+10,0,4.83294e+10,9.63684e+10,0,5.78547e+10,1.37633e+11,0,-5.64495e+10,-2.19664e+11,0,-9.3211e+10,7.64793e+11,0,1.11807e+12,9.01429e+11,0,2.79125e+12,6.7745e+11,0,4.46179e+12,5.44753e+11,0
1.00656e+08,9.2915e+08,5.58675e+08,0,-3.77667e+10,-4.23442e+10,0,4.55585e+10,9.76736e+10,0,5.54492e+10,1.38601e+11,0,-5.44333e+10,-2.2019e+11,0,-9.43353e+10,7.64645e+11,0,1.11755e+12,9.02082e+11,0,2.79111e+12,6.78021e+11,0,4.46173e+12,5.45218e+11,0
1.00742e+08,9.30393e+08,5.59955e+08,0,-3.47227e+10,-4.5093e+10,0,4.27514e+10,9.89e+10,0,5.30272e+10,1.39526e+11,0,-5.24125e+10,-2.20697e+11,0,-9.54594e+10,7.64494e+11,0,1.11703e+12,9.02735e+11,0,2.79097e+12,6.78592e+11,0,4.46168e+12,5.45684e+11,0
1.00829e+08,9.31637e+08,5.61237e+08,0,-3.14971e+10,-4.76091e+10,0,3.99104e+10,1.00047e+11,0,5.05894e+10,1.4041e+11,0,-5.03872e+10,-2.21186e+11,0,-9.65833e+10,7.64342e+11,0,1.11651e+12,9.03388e+11,0,2.79083e+12,6.79163e+11,0,4.46162e+12,5.4615e+11,0
1.00915e+08,9.3288e+08,5.62521e+08,0,-2.81074e+10,-4.98816e+10,0,3.70377e+10,1.01113e+11,0,4.81366e+10,1.41251e+11,0,-4.83576e+10,-2.21656e+11,0,-9.7707e+10,7.64188e+11,0,1.11599e+12,9.0404e+11,0,2.79069e+12,6.79734e+11,0,4.46156e+12,5.46615e+11,0
1.01002e+08,9.34124e+08,5.63807e+08,0,-2.45719e+10,-5.19007e+10,0,3.41357e+10,1.02097e+11,0,4.56695e+10,1.4205e+11,0,-4.63238e+10,-2.22108e+11,0,-9.88305e+10,7.64033e+11,0,1.11547e+12,9.04692e+11,0,2.79055e+12,6.80305e+11,0,4.46151e+12,5.47081e+11,0
1.01088e+08,9.35368e+08,5.65095e+08,0,-2.09091e+10,-5.36582e+10,0,3.12067e+10,1.02998e+11,0,4.31888e+10,1.42806e+11,0,-4.42861e+10,-2.22541e+11,0,-9.99537e+10,7.63876e+11,0,1.11494e+12,9.05344e+11,0,2.79041e+12,6.80876e+11,0,4.46145e+12,5.47547e+11,0
1.01174e+08,9.36611e+08,5.66385e+08,0,-1.71381e+10,-5.51468e+10,0,2.82531e+10,1.03817e+11,0,4.06953e+10,1.43518e+11,0,-4.22446e+10,-2.22955e+11,0,-1.01077e+11,7.63717e+11,0,1.11442e+12,9.05995e+11,0,2.79027e+12,6.81446e+11,0,4.46139e+12,5.48012e+11,0
1.01261e+08,9.37855e+08,5.67677e+08,0,-1.32779e+10,-5.63608e+10,0,2.52773e+10,1.04552e+11,0,3.81898e+10,1.44187e+11,0,-4.01995e+10,-2.2335e+11,0,-1.022e+11,7.63557e+11,0,1.1139e+12,9.06646e+11,0,2.79013e+12,6.82017e+11,0,4.46133e+12,5.48478e+11,0
1.01347e+08,9.39099e+08,5.68971e+08,0,-9.34811e+09,-5.72958e+10,0,2.22818e+10,1.05202e+11,0,3.56729e+10,1.44813e+11,0,-3.81509e+10,-2.23727e+11,0,-1.03322e+11,7.63394e+11,0,1.11337e+12,9.07297e+11,0,2.78999e+12,6.82588e+11,0,4.46128e+12,5.48944e+11,0
1.01434e+08,9.40342e+08,5.70266e+08,0,-5.3681e+09,-5.79485e+10,0,1.92688e+10,1.05766e+11,0,3.31456e+10,1.45395e+11,0,-3.6099e+10,-2.24085e+11,0,-1.04444e+11,7.63231e+11,0,1.11285e+12,9.07948e+11,0,2.78985e+12,6.83159e+11,0,4.46122e+12,5.49409e+11,0
1.0152e+08,9.41586e+08,5.71564e+08,0,-1.35744e+09,-5.83169e+10,0,1.6241e+10,1.06246e+11,0,3.06084e+10,1.45933e+11,0,-3.40441e+10,-2.24423e+11,0,-1.05567e+11,7.63065e+11,0,1.11233e+12,9.08598e+11,0,2.78971e+12,6.83729e+11,0,4.46116e+12,5.49875e+11,0
1.01606e+08,9.42829e+08,5.72864e+08,0,2.66433e+09,-5.84004e+10,0,1.32007e+10,1.06639e+11,0,2.80623e+10,1.46427e+11,0,-3.19862e+10,-2.24744e+11,0,-1.06689e+11,7.62898e+11,0,1.1118e+12,9.09248e+11,0,2.78957e+12,6.843e+11,0,4.4611e+12,5.50341e+11,0
1.01693e+08,9.44072e+08,5.74165e+08,0,6.6778e+09,-5.81995e+10,0,1.01504e+10,1.06946e+11,0,2.55079e+10,1.46877e+11,0,-2.99255e+10,-2.25045e+11,0,-1.0781e+11,7.6273e+11,0,1.11128e+12,9.09897e+11,0,2.78943e+12,6.84871e+11,0,4.46105e+12,5.50806e+11,0
1.01779e+08,9.45316e+08,5.75469e+08,0,1.06637e+10,-5.7716e+10,0,7.09268e+09,1.07167e+11,0,2.29461e+10,1.47282e+11,0,-2.78622e+10,-2.25327e+11,0,-1.08932e+11,7.62559e+11,0,1.11075e+12,9.10547e+11,0,2.78929e+12,6.85441e+11,0,4.46099e+12,5.51272e+11,0
1.01866e+08,9.46559e+08,5.76774e+08,0,1.4603e+10,-5.69527e+10,0,4.02992e+09,1.07301e+11,0,2.03776e+10,1.47643e+11,0,-2.57965e+10,-2.2559e+11,0,-1.10053e+11,7.62387e+11,0,1.11022e+12,9.11196e+11,0,2.78915e+12,6.86012e+11,0,4.46093e+12,5.51737e+11,0
1.01952e+08,9.47802e+08,5.78082e+08,0,1.84768e+10,-5.59138e+10,0,9.64659e+08,1.07348e+11,0,1.78032e+10,1.47959e+11,0,-2.37286e+10,-2.25834e+11,0,-1.11174e+11,7.62214e+11,0,1.1097e+12,9.11845e+11,0,2.78901e+12,6.86582e+11,0,4.46087e+12,5.52203e+11,0
1.02038e+08,9.49045e+08,5.79391e+08,0,2.22668e+10,-5.46046e+10,0,-2.10062e+09,1.07308e+11,0,1.52237e+10,1.48231e+11,0,-2.16586e+10,-2.2606e+11,0,-1.12294e+11,7.62038e+11,0,1.10917e+12,9.12493e+11,0,2.78887e+12,6.87153e+11,0,4.46081e+12,5.52669e+11,0
1.02125e+08,9.50288e+08,5.80703e+08,0,2.59547e+10,-5.30314e+10,0,-5.16341e+09,1.07181e+11,0,1.26399e+10,1.48458e+11,0,-1.95868e+10,-2.26266e+11,0,-1.13415e+11,7.61862e+11,0,1.10864e+12,9.13141e+11,0,2.78873e+12,6.87723e+11,0,4.46076e+12,5.53134e+11,0
1.02211e+08,9.51531e+08,5.82016e+08,0,2.95231e+10,-5.12017e+10,0,-8.22123e+09,1.06968e+11,0,1.00525e+10,1.4864e+11,0,-1.75132e+10,-2.26453e+11,0,-1.14535e+11,7.61683e+11,0,1.10812e+12,9.13789e+11,0,2.78859e+12,6.88294e+11,0,4.4607e+12,5.536e+11,0
1.02298e+08,9.52774e+08,5.83331e+08,0,3.29547e+10,-4.91241e+10,0,-1.12716e+10,1.06668e+11,0,7.46234e+09,1.48777e+11,0,-1.5438e+10,-2.26622e+11,0,-1.15655e+11,7.61503e+11,0,1.10759e+12,9.14436e+11,0,2.78845e+12,6.88864e+11,0,4.46064e+12,5.54065e+11,0
1.02384e+08,9.54016e+08,5.84649e+08,0,3.62329e+10,-4.68083e+10,0,-1.4312e+10,1.06281e+11,0,4.87022e+09,1.48869e+11,0,-1.33615e+10,-2.26771e+11,0,-1.16775e+11,7.61321e+11,0,1.10706e+12,9.15084e+11,0,2.78831e+12,6.89435e+11,0,4.46058e+12,5.54531e+11,0
1.0247e+08,9.55259e+08,5.85968e+08,0,3.93416e+10,-4.42649e+10,0,-1.734e+10,1.05809e+11,0,2.27691e+09,1.48916e+11,0,-1.12838e+10,-2.26901e+11,0,-1.17894e+11,7.61137e+11,0,1.10653e+12,9.1573e+11,0,2.78817e+12,6.90005e+11,0,4.46052e+12,5.54996e+11,0
1.02557e+08,9.56501e+08,5.87289e+08,0,4.22656e+10,-4.15056e+10,0,-2.03531e+10,1.05252e+11,0,-3.16799e+08,1.48918e+11,0,-9.20502e+09,-2.27012e+11,0,-1.19013e+11,7.60952e+11,0,1.106e+12,9.16377e+11,0,2.78803e+12,6.90575e+11,0,4.46047e+12,5.55462e+11,0
1.02643e+08,9.57743e+08,5.88612e+08,0,4.49902e+10,-3.8543e+10,0,-2.33489e+10,1.04609e+11,0,-2.91012e+09,1.48875e+11,0,-7.12542e+09,-2.27104e+11,0,-1.20132e+11,7.60765e+11,0,1.10548e+12,9.17023e+11,0,2.78788e+12,6.91146e+11,0,4.46041e+12,5.55928e+11,0
1.0273e+08,9.58985e+08,5.89938e+08,0,4.75015e+10,-3.53909e+10,0,-2.6325e+10,1.03881e+11,0,-5.50228e+09,1.48787e+11,0,-5.04515e+09,-2.27177e+11,0,-1.21251e+11,7.60577e+11,0,1.10495e+12,9.17669e+11,0,2.78774e+12,6.91716e+11,0,4.46035e+12,5.56393e+11,0
1.02816e+08,9.60227e+08,5.91265e+08,0,4.97863e+10,-3.20638e+10,0,-2.92789e+10,1.0307e+11,0,-8.09247e+09,1.48654e+11,0,-2.96437e+09,-2.27231e+11,0,-1.22369e+11,7.60387e+11,0,1.10442e+12,9.18315e+11,0,2.7876e+12,6.92286e+11,0,4.46029e+12,5.56859e+11,0
1.02902e+08,9.61469e+08,5.92594e+08,0,5.18326e+10,-2.85771e+10,0,-3.22083e+10,1.02176e+11,0,-1.06799e+10,1.48476e+11,0,-8.83262e+08,-2.27266e+11,0,-1.23488e+11,7.60195e+11,0,1.10389e+12,9.1896e+11,0,2.78746e+12,6.92857e+11,0,4.46023e+12,5.57324e+11,0
1.02989e+08,9.62711e+08,5.93925e+08,0,5.3629e+10,-2.49471e+10,0,-3.51107e+10,1.01199e+11,0,-1.32638e+10,1.48253e+11,0,1.198e+09,-2.27282e+11,0,-1.24605e+11,7.60001e+11,0,1.10335e+12,9.19605e+11,0,2.78732e+12,6.93427e+11,0,4.46017e+12,5.5779e+11,0
1.03075e+08,9.63952e+08,5.95258e+08,0,5.51654e+10,-2.1191e+10,0,-3.79839e+10,1.00141e+11,0,-1.58434e+10,1.47985e+11,0,3.27924e+09,-2.27279e+11,0,-1.25723e+11,7.59806e+11,0,1.10282e+12,9.2025e+11,0,2.78717e+12,6.93997e+11,0,4.46012e+12,5.58255e+11,0
1.03162e+08,9.65193e+08,5.96593e+08,0,5.64324e+10,-1.73267e+10,0,-4.08255e+10,9.90016e+10,0,-1.84179e+10,1.47673e+11,0,5.36029e+09,-2.27256e+11,0,-1.2684e+11,7.59609e+11,0,1.10229e+12,9.20894e+11,0,2.78703e+12,6.94567e+11,0,4.46006e+12,5.58721e+11,0
1.03248e+08,9.66434e+08,5.9793e+08,0,5.74221e+10,-1.33727e+10,0,-4.36332e+10,9.77827e+10,0,-2.09866e+10,1.47316e+11,0,7.44097e+09,-2.27215e+11,0,-1.27957e+11,7.59411e+11,0,1.10176e+12,9.21538e+11,0,2.78689e+12,6.95137e+11,0,4.46e+12,5.59186e+11,0
1.03334e+08,9.67675e+08,5.99269e+08,0,5.81276e+10,-9.34846e+09,0,-4.64048e+10,9.64851e+10,0,-2.35485e+10,1.46915e+11,0,9.5211e+09,-2.27155e+11,0,-1.29074e+11,7.59211e+11,0,1.10123e+12,9.22182e+11,0,2.78675e+12,6.95707e+11,0,4.45994e+12,5.59652e+11,0
1.03421e+08,9.68915e+08,6.0061e+08,0,5.85433e+10,-5.27372e+09,0,-4.9138e+10,9.51099e+10,0,-2.61031e+10,1.46469e+11,0,1.16005e+10,-2.27075e+11,0,-1.30191e+11,7.59009e+11,0,1.1007e+12,9.22826e+11,0,2.7866e+12,6.96277e+11,0,4.45988e+12,5.60117e+11,0
1.03507e+08,9.70156e+08,6.01953e+08,0,5.86648e+10,-1.16897e+09,0,-5.18307e+10,9.36583e+10,0,-2.86494e+10,1.45979e+11,0,1.36791e+10,-2.26976e+11,0,-1.31307e+11,7.58806e+11,0,1.10016e+12,9.23469e+11,0,2.78646e+12,6.96847e+11,0,4.45982e+12,5.60583e+11,0
1.03594e+08,9.71396e+08,6.03298e+08,0,5.84892e+10,2.9449e+09,0,-5.44807e+10,9.21313e+10,0,-3.11867e+10,1.45445e+11,0,1.57565e+10,-2.26859e+11,0,-1.32423e+11,7.58601e+11,0,1.09963e+12,9.24112e+11,0,2.78632e+12,6.97417e+11,0,4.45976e+12,5.61048e+11,0
1.0368e+08,9.72635e+08,6.04645e+08,0,5.8015e+10,7.04661e+09,0,-5.70859e+10,9.05305e+10,0,-3.37143e+10,1.44867e+11,0,1.78328e+10,-2.26722e+11,0,-1.33538e+11,7.58394e+11,0,1.0991e+12,9.24754e+11,0,2.78618e+12,6.97987e+11,0,4.45971e+12,5.61514e+11,0
1.03766e+08,9.73875e+08,6.05994e+08,0,5.72421e+10,1.11146e+10,0,-5.96442e+10,8.8857e+10,0,-3.62314e+10,1.44245e+11,0,1.99076e+10,-2.26567e+11,0,-1.34654e+11,7.58186e+11,0,1.09856e+12,9.25397e+11,0,2.78603e+12,6.98557e+11,0,4.45965e+12,5.61979e+11,0
1.03853e+08,9.75114e+08,6.07344e+08,0,5.61721e+10,1.51271e+10,0,-6.21536e+10,8.71123e+10,0,-3.87372e+10,1.4358e+11,0,2.19808e+10,-2.26392e+11,0,-1.35769e+11,7.57976e+11,0,1.09803e+12,9.26039e+11,0,2.78589e+12,6.99127e+11,0,4.45959e+12,5.62445e+11,0
1.03939e+08,9.76353e+08,6.08697e+08,0,5.48081e+10,1.90623e+10,0,-6.46121e+10,8.52978e+10,0,-4.12309e+10,1.42871e+11,0,2.40523e+10,-2.26198e+11,0,-1.36883e+11,7.57765e+11,0,1.09749e+12,9.2668e+11,0,2.78575e+12,6.99697e+11,0,4.45953e+12,5.6291e+11,0
1.04026e+08,9.77592e+08,6.10052e+08,0,5.31549e+10,2.28983e+10,0,-6.70177e+10,8.34151e+10,0,-4.37119e+10,1.4212e+11,0,2.61219e+10,-2.25986e+11,0,-1.37998e+11,7.57551e+11,0,1.09696e+12,9.27322e+11,0,2.7856e+12,7.00267e+11,0,4.45947e+12,5.63376e+11,0
1.04112e+08,9.7883e+08,6.11408e+08,0,5.12187e+10,2.66134e+10,0,-6.93686e+10,8.14658e+10,0,-4.61793e+10,1.41325e+11,0,2.81893e+10,-2.25754e+11,0,-1.39112e+11,7.57336e+11,0,1.09642e+12,9.27963e+11,0,2.78546e+12,7.00837e+11,0,4.45941e+12,5.63841e+11,0
1.04198e+08,9.80068e+08,6.12767e+08,0,4.90077e+10,3.01863e+10,0,-7.16629e+10,7.94513e+10,0,-4.86325e+10,1.40488e+11,0,3.02545e+10,-2.25504e+11,0,-1.40226e+11,7.5712e+11,0,1.09589e+12,9.28603e+11,0,2.78532e+12,7.01406e+11,0,4.45935e+12,5.64307e+11,0
1.04285e+08,9.81306e+08,6.14128e+08,0,4.65316e+10,3.3596e+10,0,-7.38988e+10,7.73736e+10,0,-5.10706e+10,1.39608e+11,0,3.23172e+10,-2.25235e+11,0,-1.41339e+11,7.56902e+11,0,1.09535e+12,9.29244e+11,0,2.78517e+12,7.01976e+11,0,4.45929e+12,5.64772e+11,0
1.04371e+08,9.82543e+08,6.1549e+08,0,4.38018e+10,3.68221e+10,0,-7.60746e+10,7.52342e+10,0,-5.34929e+10,1.38687e+11,0,3.43774e+10,-2.24946e+11,0,-1.42452e+11,7.56682e+11,0,1.09481e+12,9.29884e+11,0,2.78503e+12,7.02546e+11,0,4.45923e+12,5.65237e+11,0
1.04458e+08,9.83781e+08,6.16855e+08,0,4.08316e+10,3.98447e+10,0,-7.81885e+10,7.30349e+10,0,-5.58987e+10,1.37723e+11,0,3.64347e+10,-2.24639e+11,0,-1.43565e+11,7.56461e+11,0,1.09428e+12,9.30523e+11,0,2.78488e+12,7.03116e+11,0,4.45917e+12,5.65703e+11,0
1.04544e+08,9.85017e+08,6.18221e+08,0,3.76356e+10,4.26452e+10,0,-8.0239e+10,7.07775e+10,0,-5.82874e+10,1.36718e+11,0,3.8489e+10,-2.24314e+11,0,-1.44678e+11,7.56238e+11,0,1.09374e+12,9.31163e+11,0,2.78474e+12,7.03685e+11,0,4.45911e+12,5.66168e+11,0
1.0463e+08,9.86254e+08,6.1959e+08,0,3.42303e+10,4.52056e+10,0,-8.22244e+10,6.8464e+10,0,-6.0658e+10,1.35672e+11,0,4.05403e+10,-2.23969e+11,0,-1.4579e+11,7.56013e+11,0,1.0932e+12,9.31802e+11,0,2.7846e+12,7.04255e+11,0,4.45906e+12,5.66634e+11,0
1.04717e+08,9.8749e+08,6.2096e+08,0,3.06336e+10,4.75094e+10,0,-8.41432e+10,6.60961e+10,0,-6.301e+10,1.34585e+11,0,4.25882e+10,-2.23606e+11,0,-1.46902e+11,7.55786e+11,0,1.09266e+12,9.32441e+11,0,2.78445e+12,7.04825e+11,0,4.459e+12,5.67099e+11,0
1.04803e+08,9.88725e+08,6.22333e+08,0,2.6865e+10,4.95411e+10,0,-8.5994e+10,6.36759e+10,0,-6.53427e+10,1.33457e+11,0,4.46327e+10,-2.23223e+11,0,-1.48014e+11,7.55558e+11,0,1.09213e+12,9.33079e+11,0,2.78431e+12,7.05394e+11,0,4.45894e+12,5.67565e+11,0
1.0489e+08,9.8996e+08,6.23707e+08,0,2.29451e+10,5.12871e+10,0,-8.77752e+10,6.12054e+10,0,-6.76553e+10,1.32289e+11,0,4.66735e+10,-2.22823e+11,0,-1.49125e+11,7.55329e+11,0,1.09159e+12,9.33718e+11,0,2.78416e+12,7.05964e+11,0,4.45888e+12,5.6803e+11,0
1.04976e+08,9.91195e+08,6.25083e+08,0,1.88961e+10,5.27349e+10,0,-8.94857e+10,5.86865e+10,0,-6.99471e+10,1.31081e+11,0,4.87105e+10,-2.22403e+11,0,-1.50236e+11,7.55098e+11,0,1.09105e+12,9.34356e+11,0,2.78402e+12,7.06533e+11,0,4.45882e+12,5.68495e+11,0
1.05062e+08,9.92429e+08,6.26461e+08,0,1.47411e+10,5.38743e+10,0,-9.1124e+10,5.61214e+10,0,-7.22174e+10,1.29834e+11,0,5.07435e+10,-2.21965e+11,0,-1.51347e+11,7.54865e+11,0,1.09051e+12,9.34993e+11,0,2.78387e+12,7.07103e+11,0,4.45876e+12,5.68961e+11,0
1.05149e+08,9.93663e+08,6.27841e+08,0,1.05042e+10,5.46966e+10,0,-9.2689e+10,5.3512e+10,0,-7.44657e+10,1.28548e+11,0,5.27724e+10,-2.21509e+11,0,-1.52457e+11,7.5463e+11,0,1.08997e+12,9.3563e+11,0,2.78373e+12,7.07672e+11,0,4.4587e+12,5.69426e+11,0
1.05235e+08,9.94897e+08,6.29223e+08,0,6.21037e+09,5.51953e+10,0,-9.41795e+10,5.08606e+10,0,-7.66911e+10,1.27223e+11,0,5.47969e+10,-2.21033e+11,0,-1.53567e+11,7.54394e+11,0,1.08943e+12,9.36267e+11,0,2.78358e+12,7.08242e+11,0,4.45864e+12,5.69891e+11,0
1.05322e+08,9.9613e+08,6.30607e+08,0,1.88519e+09,5.53659e+10,0,-9.55943e+10,4.81693e+10,0,-7.8893e+10,1.2586e+11,0,5.68169e+10,-2.2054e+11,0,-1.54677e+11,7.54156e+11,0,1.08889e+12,9.36904e+11,0,2.78344e+12,7.08811e+11,0,4.45858e+12,5.70357e+11,0
1.05408e+08,9.97362e+08,6.31993e+08,0,-2.44535e+09,5.52061e+10,0,-9.69325e+10,4.54403e+10,0,-8.10708e+10,1.24459e+11,0,5.88323e+10,-2.20028e+11,0,-1.55786e+11,7.53916e+11,0,1.08835e+12,9.3754e+11,0,2.78329e+12,7.0938e+11,0,4.45852e+12,5.70822e+11,0
1.05494e+08,9.98594e+08,6.33381e+08,0,-6.75504e+09,5.47157e+10,0,-9.8193e+10,4.26757e+10,0,-8.32238e+10,1.23021e+11,0,6.08429e+10,-2.19497e+11,0,-1.56895e+11,7.53675e+11,0,1.08781e+12,9.38176e+11,0,2.78315e+12,7.0995e+11,0,4.45846e+12,5.71288e+11,0
1.05581e+08,9.99826e+08,6.3477e+08,0,-1.10176e+10,5.38969e+10,0,-9.9375e+10,3.98779e+10,0,-8.53513e+10,1.21545e+11,0,6.28485e+10,-2.18948e+11,0,-1.58003e+11,7.53433e+11,0,1.08726e+12,9.38812e+11,0,2.783e+12,7.10519e+11,0,4.4584e+12,5.71753e+11,0
1.05667e+08,1.00106e+09,6.36162e+08,0,-1.52071e+10,5.2754e+10,0,-1.00478e+11,3.70489e+10,0,-8.74528e+10,1.20034e+11,0,6.48489e+10,-2.18381e+11,0,-1.59112e+11,7.53188e+11,0,1.08672e+12,9.39447e+11,0,2.78286e+12,7.11088e+11,0,4.45834e+12,5.72218e+11,0
1.05754e+08,1.00229e+09,6.37555e+08,0,-1.92979e+10,5.12937e+10,0,-1.015e+11,3.41913e+10,0,-8.95276e+10,1.18486e+11,0,6.6844e+10,-2.17795e+11,0,-1.6022e+11,7.52942e+11,0,1.08618e+12,9.40083e+11,0,2.78271e+12,7.11658e+11,0,4.45828e+12,5.72684e+11,0
1.0584e+08,1.00352e+09,6.38951e+08,0,-2.3265e+10,4.95248e+10,0,-1.02441e+11,3.13071e+10,0,-9.15751e+10,1.16902e+11,0,6.88336e+10,-2.17192e+11,0,-1.61327e+11,7.52695e+11,0,1.08564e+12,9.40717e+11,0,2.78256e+12,7.12227e+11,0,4.45822e+12,5.73149e+11,0
1.05926e+08,1.00475e+09,6.40348e+08,0,-2.70842e+10,4.7458e+10,0,-1.03301e+11,2.83987e+10,0,-9.35946e+10,1.15284e+11,0,7.08175e+10,-2.1657e+11,0,-1.62434e+11,7.52445e+11,0,1.08509e+12,9.41352e+11,0,2.78242e+12,7.12796e+11,0,4.45816e+12,5.73614e+11,0
1.06013e+08,1.00598e+09,6.41747e+08,0,-3.07325e+10,4.51064e+10,0,-1.04079e+11,2.54685e+10,0,-9.55857e+10,1.13631e+11,0,7.27956e+10,-2.1593e+11,0,-1.63541e+11,7.52194e+11,0,1.08455e+12,9.41986e+11,0,2.78227e+12,7.13365e+11,0,4.4581e+12,5.7408e+11,0
1.06099e+08,1.0072e+09,6.43148e+08,0,-3.41881e+10,4.24847e+10,0,-1.04774e+11,2.25188e+10,0,-9.75475e+10,1.11944e+11,0,7.47678e+10,-2.15272e+11,0,-1.64648e+11,7.51942e+11,0,1.08401e+12,9.4262e+11,0,2.78213e+12,7.13934e+11,0,4.45804e+12,5.74545e+11,0
1.06186e+08,1.00843e+09,6.4455e+08,0,-3.74303e+10,3.96094e+10,0,-1.05386e+11,1.95519e+10,0,-9.94797e+10,1.10223e+11,0,7.67338e+10,-2.14596e+11,0,-1.65754e+11,7.51688e+11,0,1.08346e+12,9.43253e+11,0,2.78198e+12,7.14504e+11,0,4.45798e+12,5.7501e+11,0
1.06272e+08,1.00966e+09,6.45955e+08,0,-4.04405e+10,3.64988e+10,0,-1.05914e+11,1.65701e+10,0,-1.01382e+11,1.08469e+11,0,7.86934e+10,-2.13902e+11,0,-1.6686e+11,7.51432e+11,0,1.08292e+12,9.43886e+11,0,2.78183e+12,7.15073e+11,0,4.45792e+12,5.75475e+11,0
1.06358e+08,1.01089e+09,6.47361e+08,0,-4.32012e+10,3.31725e+10,0,-1.06359e+11,1.35759e+10,0,-1.03253e+11,1.06683e+11,0,8.06466e+10,-2.1319e+11,0,-1.67965e+11,7.51174e+11,0,1.08237e+12,9.44519e+11,0,2.78169e+12,7.15642e+11,0,4.45786e+12,5.75941e+11,0
1.06445e+08,1.01211e+09,6.48769e+08,0,-4.56971e+10,2.96514e+10,0,-1.0672e+11,1.05715e+10,0,-1.05092e+11,1.04865e+11,0,8.25932e+10,-2.1246e+11,0,-1.6907e+11,7.50915e+11,0,1.08183e+12,9.45152e+11,0,2.78154e+12,7.16211e+11,0,4.4578e+12,5.76406e+11,0
1.06531e+08,1.01334e+09,6.50179e+08,0,-4.79148e+10,2.59575e+10,0,-1.06996e+11,7.55942e+09,0,-1.069e+11,1.03015e+11,0,8.45329e+10,-2.11712e+11,0,-1.70175e+11,7.50654e+11,0,1.08128e+12,9.45784e+11,0,2.78139e+12,7.1678e+11,0,4.45774e+12,5.76871e+11,0
1.06618e+08,1.01456e+09,6.51591e+08,0,-4.98425e+10,2.21137e+10,0,-1.07188e+11,4.54191e+09,0,-1.08675e+11,1.01135e+11,0,8.64657e+10,-2.10947e+11,0,-1.71279e+11,7.50392e+11,0,1.08074e+12,9.46416e+11,0,2.78125e+12,7.17349e+11,0,4.45768e+12,5.77337e+11,0
1.06704e+08,1.01579e+09,6.53004e+08,0,-5.14708e+10,1.81435e+10,0,-1.07295e+11,1.52137e+09,0,-1.10418e+11,9.92247e+10,0,8.83914e+10,-2.10164e+11,0,-1.72383e+11,7.50128e+11,0,1.08019e+12,9.47048e+11,0,2.7811e+12,7.17918e+11,0,4.45762e+12,5.77802e+11,0
1.0679e+08,1.01701e+09,6.54419e+08,0,-5.27921e+10,1.4071e+10,0,-1.07318e+11,-1.49985e+09,0,-1.12126e+11,9.72845e+10,0,9.03098e+10,-2.09364e+11,0,-1.73487e+11,7.49862e+11,0,1.07964e+12,9.47679e+11,0,2.78095e+12,7.18486e+11,0,4.45756e+12,5.78267e+11,0
1.06877e+08,1.01823e+09,6.55836e+08,0,-5.38009e+10,9.92058e+09,0,-1.07257e+11,-4.51939e+09,0,-1.13801e+11,9.53153e+10,0,9.22208e+10,-2.08546e+11,0,-1.7459e+11,7.49595e+11,0,1.0791e+12,9.4831e+11,0,2.7808e+12,7.19055e+11,0,4.4575e+12,5.78732e+11,0
1.06963e+08,1.01946e+09,6.57255e+08,0,-5.44939e+10,5.71678e+09,0,-1.07112e+11,-7.53491e+09,0,-1.15441e+11,9.33176e+10,0,9.41241e+10,-2.07711e+11,0,-1.75693e+11,7.49326e+11,0,1.07855e+12,9.4894e+11,0,2.78066e+12,7.19624e+11,0,4.45743e+12,5.79198e+11,0
